age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57.0,admin,married,universitydegree,no,no,yes,telephone,may,mon,212.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24.0,student,single,unknown,no,yes,no,cellular,sep,wed,300.0,1.0,5.0,1.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
46.0,management,married,basic9y,no,no,no,telephone,may,mon,128.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,admin,married,universitydegree,no,yes,no,cellular,jun,mon,281.0,3.0,10.0,3.0,success,-1.7,94.055,-39.8,0.754,4991.6,yes
33.0,services,married,highSchool,no,yes,no,cellular,jun,wed,274.0,2.0,12.0,2.0,success,-1.7,94.055,-39.8,0.767,4991.6,yes
51.0,blueCollar,married,unknown,unknown,yes,no,telephone,may,mon,71.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23.0,admin,single,universitydegree,no,no,no,cellular,sep,thu,270.0,3.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
25.0,student,single,highSchool,no,yes,yes,telephone,aug,fri,461.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,yes
29.0,services,single,highSchool,no,yes,no,telephone,may,mon,425.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,management,married,universitydegree,no,no,no,cellular,oct,wed,711.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,yes
21.0,student,single,unknown,no,yes,no,cellular,jul,thu,968.0,1.0,13.0,2.0,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
43.0,services,married,highSchool,no,yes,no,telephone,may,mon,241.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,management,married,universitydegree,unknown,no,yes,telephone,may,mon,213.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,technician,divorced,professionalCourse,no,yes,yes,telephone,may,mon,78.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,married,universitydegree,no,no,no,cellular,jul,thu,951.0,2.0,6.0,1.0,success,-1.7,94.215,-40.3,0.846,4991.6,yes
37.0,services,married,highSchool,no,yes,no,telephone,may,mon,226.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,blueCollar,married,basic4y,no,yes,no,telephone,may,mon,211.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,student,single,unknown,no,unknown,unknown,cellular,sep,wed,708.0,2.0,6.0,2.0,success,-1.1,94.199,-37.5,0.88,4963.6,yes
47.0,entrepreneur,married,universitydegree,unknown,no,no,telephone,may,mon,449.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,blueCollar,married,basic4y,unknown,no,no,telephone,may,mon,541.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
68.0,retired,divorced,highSchool,no,yes,no,cellular,oct,mon,222.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,yes
29.0,technician,single,universitydegree,no,no,no,telephone,nov,mon,360.0,1.0,3.0,2.0,success,-1.1,94.767,-50.8,1.05,4963.6,yes
51.0,blueCollar,married,basic9y,no,yes,no,telephone,may,mon,812.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
72.0,retired,married,basic4y,no,no,yes,cellular,jul,fri,483.0,4.0,8.0,1.0,success,-1.7,94.215,-40.3,0.822,4991.6,yes
35.0,services,divorced,highSchool,no,no,no,telephone,may,mon,122.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,admin,single,universitydegree,no,no,no,telephone,aug,mon,1087.0,1.0,3.0,1.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
84.0,retired,divorced,unknown,unknown,no,no,cellular,sep,tue,333.0,1.0,3.0,2.0,success,-1.1,94.199,-37.5,0.877,4963.6,yes
48.0,services,married,basic6y,no,no,no,cellular,sep,mon,188.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
60.0,admin,divorced,professionalCourse,no,yes,no,cellular,sep,wed,481.0,1.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.886,4963.6,yes
75.0,retired,married,basic4y,no,no,no,cellular,aug,wed,248.0,2.0,6.0,3.0,success,-1.7,94.027,-38.3,0.903,4991.6,yes
38.0,blueCollar,single,basic4y,unknown,no,no,telephone,may,tue,87.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,unemployed,married,professionalCourse,no,no,no,telephone,may,mon,67.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
72.0,retired,married,basic4y,no,yes,no,cellular,jul,mon,268.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,yes
57.0,admin,married,universitydegree,no,yes,yes,telephone,may,mon,616.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24.0,admin,single,highSchool,no,no,no,cellular,jul,mon,452.0,1.0,14.0,1.0,success,-1.7,94.215,-40.3,0.827,4991.6,yes
33.0,services,single,highSchool,no,no,no,telephone,may,mon,702.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,married,highSchool,no,no,no,cellular,sep,mon,415.0,1.0,999.0,2.0,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
19.0,student,single,basic6y,no,yes,no,cellular,sep,thu,161.0,2.0,6.0,4.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
25.0,student,single,highSchool,no,yes,no,cellular,oct,fri,234.0,1.0,3.0,1.0,success,-1.1,94.601,-49.5,1.029,4963.6,yes
80.0,retired,married,basic4y,no,no,no,telephone,jul,thu,552.0,2.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,yes
43.0,technician,married,professionalCourse,no,yes,no,cellular,jul,thu,1193.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,yes
45.0,blueCollar,single,highSchool,no,yes,yes,cellular,sep,wed,327.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,yes
57.0,technician,married,basic4y,unknown,no,no,telephone,may,tue,238.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,management,married,highSchool,no,yes,no,telephone,may,mon,174.0,5.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60.0,blueCollar,married,unknown,unknown,yes,no,telephone,may,mon,5.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,management,married,universitydegree,unknown,no,no,telephone,may,mon,213.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,unemployed,married,basic4y,unknown,no,no,telephone,may,mon,849.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,technician,married,basic4y,unknown,yes,no,telephone,may,mon,288.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,blueCollar,married,basic9y,no,no,no,cellular,aug,wed,296.0,1.0,16.0,3.0,failure,-1.7,94.027,-38.3,0.9,4991.6,yes
28.0,blueCollar,single,universitydegree,no,unknown,unknown,cellular,sep,thu,744.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
35.0,admin,married,highSchool,no,yes,no,telephone,may,mon,216.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,blueCollar,married,basic6y,unknown,no,no,telephone,may,mon,174.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,blueCollar,married,unknown,unknown,no,no,telephone,may,mon,55.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,selfemployed,married,unknown,unknown,no,no,telephone,may,tue,146.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24.0,technician,single,professionalCourse,no,yes,no,cellular,jul,thu,355.0,2.0,3.0,1.0,success,-1.7,94.215,-40.3,0.884,4991.6,yes
41.0,services,married,highSchool,no,no,no,telephone,may,mon,139.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,blueCollar,divorced,basic9y,no,yes,no,telephone,may,mon,189.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,technician,married,professionalCourse,no,yes,no,telephone,may,tue,198.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,admin,married,professionalCourse,no,no,no,cellular,jul,tue,606.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,yes
31.0,student,single,universitydegree,no,no,no,cellular,oct,wed,508.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,yes
36.0,blueCollar,single,basic6y,no,no,no,cellular,nov,tue,238.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,no
26.0,admin,single,universitydegree,no,no,no,cellular,jul,fri,196.0,1.0,9.0,3.0,failure,-1.7,94.215,-40.3,0.885,4991.6,yes
36.0,unemployed,single,highSchool,no,yes,no,cellular,sep,thu,225.0,1.0,3.0,1.0,success,-1.1,94.199,-37.5,0.879,4963.6,yes
31.0,admin,divorced,highSchool,no,no,no,telephone,may,tue,47.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60.0,retired,married,highSchool,no,yes,no,cellular,aug,tue,443.0,2.0,999.0,2.0,failure,-1.7,94.027,-38.3,0.886,4991.6,yes
58.0,selfemployed,married,universitydegree,no,no,no,cellular,aug,tue,326.0,4.0,6.0,3.0,success,-1.7,94.027,-38.3,0.895,4991.6,yes
31.0,technician,single,universitydegree,no,no,no,telephone,jul,thu,270.0,1.0,5.0,1.0,success,-1.7,94.215,-40.3,0.899,4991.6,yes
53.0,admin,single,basic6y,no,yes,yes,telephone,may,mon,148.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
60.0,management,married,universitydegree,no,no,no,telephone,may,tue,451.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,admin,single,universitydegree,no,no,no,cellular,jul,tue,527.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,yes
42.0,entrepreneur,married,universitydegree,no,yes,no,telephone,may,tue,154.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,admin,married,universitydegree,no,unknown,unknown,cellular,oct,wed,229.0,2.0,3.0,2.0,success,-1.1,94.601,-49.5,0.959,4963.6,yes
77.0,retired,married,basic4y,no,yes,no,cellular,sep,thu,190.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
36.0,blueCollar,single,basic9y,unknown,no,no,telephone,may,tue,440.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,technician,married,professionalCourse,no,no,no,cellular,nov,mon,526.0,2.0,6.0,1.0,success,-1.1,94.767,-50.8,1.039,4963.6,yes
42.0,entrepreneur,married,basic6y,no,no,no,telephone,may,tue,179.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,blueCollar,married,professionalCourse,unknown,yes,no,telephone,may,mon,471.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,technician,single,basic9y,no,no,no,telephone,may,mon,10.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23.0,student,single,professionalCourse,no,no,no,cellular,sep,wed,213.0,2.0,15.0,1.0,success,-1.1,94.199,-37.5,0.876,4963.6,yes
39.0,admin,married,professionalCourse,no,yes,no,telephone,may,mon,580.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,services,married,universitydegree,no,yes,no,cellular,oct,mon,383.0,2.0,999.0,2.0,failure,-1.1,94.601,-49.5,0.977,4963.6,yes
29.0,blueCollar,divorced,basic4y,no,no,no,telephone,may,tue,231.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,divorced,universitydegree,no,yes,no,cellular,jul,mon,140.0,1.0,14.0,2.0,success,-1.7,94.215,-40.3,0.793,4991.6,yes
32.0,services,single,highSchool,no,yes,no,telephone,may,mon,158.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,admin,married,highSchool,unknown,no,no,telephone,may,mon,357.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin,married,universitydegree,no,yes,no,cellular,aug,thu,265.0,1.0,3.0,3.0,success,-1.7,94.027,-38.3,0.899,4991.6,yes
40.0,admin,married,universitydegree,unknown,yes,no,telephone,may,mon,163.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,unemployed,married,highSchool,no,no,no,cellular,sep,wed,1081.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,yes
53.0,admin,divorced,universitydegree,unknown,no,no,telephone,may,mon,287.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,admin,single,highSchool,no,no,no,cellular,sep,thu,209.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,yes
33.0,admin,married,basic9y,no,no,no,telephone,may,tue,83.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
18.0,student,single,basic4y,no,yes,no,telephone,nov,tue,394.0,1.0,13.0,2.0,success,-1.1,94.767,-50.8,1.049,4963.6,yes
35.0,technician,single,professionalCourse,no,yes,no,cellular,jul,tue,360.0,1.0,11.0,2.0,success,-1.7,94.215,-40.3,0.835,4991.6,yes
27.0,admin,single,highSchool,no,no,no,cellular,jun,tue,586.0,2.0,999.0,0.0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,yes
58.0,admin,married,universitydegree,no,no,no,cellular,sep,thu,272.0,4.0,6.0,1.0,success,-1.1,94.199,-37.5,0.878,4963.6,yes
57.0,admin,divorced,basic9y,no,no,no,telephone,may,tue,306.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,services,single,universitydegree,no,no,no,cellular,aug,mon,265.0,1.0,6.0,1.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
39.0,blueCollar,married,basic6y,no,yes,no,telephone,may,tue,158.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
64.0,retired,married,professionalCourse,no,yes,no,cellular,sep,wed,222.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,yes
27.0,admin,single,universitydegree,unknown,no,yes,cellular,jul,mon,537.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,no
42.0,technician,married,universitydegree,no,no,no,cellular,aug,fri,211.0,3.0,6.0,2.0,success,-1.7,94.027,-38.3,0.898,4991.6,yes
58.0,blueCollar,married,basic9y,unknown,yes,no,telephone,may,mon,179.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,unemployed,married,highSchool,no,yes,no,cellular,aug,mon,362.0,1.0,6.0,1.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
56.0,admin,married,basic9y,no,yes,yes,cellular,sep,thu,319.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
33.0,admin,married,universitydegree,no,yes,yes,telephone,sep,wed,396.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
49.0,entrepreneur,married,highSchool,no,yes,no,telephone,may,mon,135.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
68.0,retired,divorced,highSchool,no,yes,yes,cellular,oct,mon,567.0,1.0,3.0,1.0,success,-1.1,94.601,-49.5,1.0,4963.6,yes
40.0,technician,married,professionalCourse,unknown,no,yes,telephone,may,tue,264.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,student,single,unknown,no,yes,no,cellular,aug,thu,375.0,2.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
48.0,admin,divorced,universitydegree,no,no,no,cellular,aug,thu,544.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,yes
44.0,admin,married,professionalCourse,no,yes,no,telephone,may,mon,300.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,blueCollar,married,basic6y,no,no,no,telephone,may,mon,257.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,services,married,highSchool,no,no,no,telephone,may,tue,162.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,married,universitydegree,no,yes,no,telephone,may,mon,180.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,unemployed,single,universitydegree,no,yes,no,cellular,aug,thu,203.0,1.0,3.0,3.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
34.0,admin,married,professionalCourse,no,no,no,cellular,sep,tue,230.0,1.0,3.0,3.0,success,-1.1,94.199,-37.5,0.877,4963.6,yes
53.0,blueCollar,married,basic4y,no,yes,no,telephone,may,mon,136.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,management,married,professionalCourse,unknown,yes,no,telephone,may,tue,699.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
76.0,retired,divorced,basic4y,no,no,no,cellular,aug,tue,185.0,1.0,999.0,1.0,failure,-1.7,94.027,-38.3,0.886,4991.6,yes
57.0,management,married,professionalCourse,unknown,yes,no,telephone,may,mon,144.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,admin,married,basic9y,no,no,no,telephone,may,tue,175.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,blueCollar,married,basic6y,no,no,no,telephone,may,tue,13.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,admin,single,basic9y,no,yes,yes,cellular,jul,thu,392.0,2.0,6.0,1.0,success,-1.7,94.215,-40.3,0.846,4991.6,yes
58.0,admin,married,highSchool,no,no,no,cellular,sep,thu,337.0,1.0,6.0,1.0,success,-1.1,94.199,-37.5,0.878,4963.6,yes
43.0,admin,divorced,universitydegree,no,yes,no,cellular,nov,fri,741.0,4.0,999.0,2.0,failure,-1.1,94.767,-50.8,1.04,4963.6,yes
51.0,services,married,basic6y,no,yes,no,telephone,may,mon,117.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
81.0,retired,married,basic4y,no,yes,no,cellular,oct,wed,621.0,1.0,999.0,2.0,failure,-1.1,94.601,-49.5,1.016,4963.6,yes
51.0,blueCollar,married,basic4y,unknown,yes,yes,telephone,may,tue,180.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,unknown,single,universitydegree,no,yes,no,cellular,jun,wed,665.0,4.0,3.0,2.0,success,-1.7,94.055,-39.8,0.767,4991.6,yes
34.0,admin,married,universitydegree,no,yes,no,cellular,jul,thu,417.0,1.0,6.0,3.0,success,-1.7,94.215,-40.3,0.899,4991.6,yes
37.0,housemaid,married,universitydegree,no,no,no,cellular,oct,thu,549.0,2.0,11.0,4.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
57.0,retired,married,highSchool,no,no,no,telephone,may,mon,238.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,admin,single,universitydegree,no,yes,no,cellular,jul,wed,276.0,1.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,no
50.0,entrepreneur,divorced,universitydegree,no,yes,no,telephone,oct,tue,898.0,7.0,11.0,2.0,success,-1.1,94.601,-49.5,1.008,4963.6,yes
42.0,management,married,universitydegree,no,yes,no,cellular,sep,wed,232.0,1.0,3.0,2.0,success,-1.1,94.199,-37.5,0.886,4963.6,yes
37.0,blueCollar,married,basic6y,no,yes,yes,telephone,may,mon,143.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,services,married,highSchool,unknown,no,no,telephone,may,tue,162.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,technician,divorced,universitydegree,no,no,no,telephone,may,tue,73.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,admin,divorced,highSchool,no,yes,no,cellular,aug,fri,258.0,2.0,6.0,3.0,success,-1.7,94.027,-38.3,0.905,4991.6,yes
32.0,blueCollar,married,basic4y,no,no,no,cellular,sep,wed,830.0,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,yes
33.0,selfemployed,married,universitydegree,no,no,no,telephone,may,tue,792.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,housemaid,married,universitydegree,no,no,no,cellular,oct,thu,178.0,2.0,13.0,2.0,success,-1.1,94.601,-49.5,1.025,4963.6,yes
78.0,retired,married,basic4y,no,yes,no,cellular,jul,mon,173.0,2.0,999.0,1.0,failure,-1.7,94.215,-40.3,0.87,4991.6,yes
43.0,blueCollar,married,highSchool,unknown,no,yes,telephone,may,mon,181.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,admin,divorced,basic9y,no,no,no,telephone,may,mon,73.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,admin,married,universitydegree,no,yes,no,cellular,nov,fri,315.0,1.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,no
31.0,admin,single,universitydegree,no,yes,no,cellular,aug,mon,239.0,3.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,no
48.0,blueCollar,married,basic4y,no,no,no,telephone,may,tue,128.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,admin,single,universitydegree,no,yes,no,cellular,oct,mon,526.0,1.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,yes
26.0,admin,single,universitydegree,no,no,no,cellular,aug,mon,242.0,1.0,6.0,5.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
33.0,services,married,basic4y,no,no,no,telephone,may,mon,229.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,admin,married,universitydegree,no,yes,no,cellular,jul,mon,173.0,3.0,999.0,0.0,nonexistent,-1.7,94.215,-40.3,0.87,4991.6,no
49.0,unknown,married,unknown,unknown,yes,no,telephone,may,tue,288.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,admin,married,highSchool,no,yes,yes,cellular,jun,wed,275.0,2.0,999.0,1.0,failure,-1.7,94.055,-39.8,0.767,4991.6,yes
78.0,retired,married,basic4y,no,yes,no,cellular,jul,mon,212.0,1.0,13.0,2.0,success,-1.7,94.215,-40.3,0.87,4991.6,yes
35.0,admin,married,universitydegree,no,yes,no,cellular,aug,wed,765.0,2.0,6.0,3.0,success,-1.7,94.027,-38.3,0.903,4991.6,yes
27.0,admin,single,universitydegree,no,no,no,cellular,aug,tue,249.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,no
42.0,admin,married,universitydegree,no,no,no,telephone,may,mon,67.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,student,single,universitydegree,unknown,yes,no,telephone,may,mon,248.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,admin,married,basic6y,unknown,yes,no,telephone,may,mon,215.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,admin,married,professionalCourse,no,no,no,cellular,aug,mon,318.0,2.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,no
31.0,admin,married,universitydegree,no,no,no,cellular,aug,tue,164.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,no
30.0,management,married,universitydegree,no,no,yes,cellular,oct,wed,255.0,1.0,6.0,1.0,success,-1.1,94.601,-49.5,1.043,4963.6,yes
29.0,admin,single,highSchool,no,yes,no,cellular,jul,fri,268.0,2.0,6.0,1.0,success,-1.7,94.215,-40.3,0.861,4991.6,yes
21.0,student,single,highSchool,no,yes,no,cellular,aug,tue,263.0,3.0,9.0,2.0,success,-1.7,94.027,-38.3,0.899,4991.6,yes
48.0,admin,married,highSchool,no,no,no,telephone,may,mon,125.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
92.0,retired,married,unknown,no,no,yes,cellular,aug,tue,1064.0,1.0,3.0,1.0,success,-1.7,94.027,-38.3,0.904,4991.6,yes
53.0,services,married,highSchool,no,yes,yes,telephone,may,mon,370.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin,single,professionalCourse,no,yes,no,cellular,nov,fri,397.0,3.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes
27.0,admin,single,universitydegree,no,yes,no,cellular,jun,fri,266.0,2.0,999.0,1.0,failure,-1.7,94.055,-39.8,0.748,4991.6,yes
51.0,technician,married,professionalCourse,no,yes,no,cellular,sep,mon,841.0,2.0,999.0,2.0,failure,-1.1,94.199,-37.5,0.882,4963.6,yes
38.0,unknown,divorced,highSchool,unknown,yes,no,telephone,may,mon,73.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,housemaid,married,basic9y,no,yes,no,telephone,may,tue,150.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,blueCollar,married,professionalCourse,no,yes,no,cellular,aug,tue,253.0,4.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,no
42.0,blueCollar,married,basic4y,unknown,yes,no,telephone,may,tue,190.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,blueCollar,divorced,basic4y,unknown,yes,no,telephone,may,mon,178.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blueCollar,single,highSchool,no,yes,yes,telephone,may,mon,402.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
71.0,retired,married,highSchool,no,no,no,cellular,sep,mon,363.0,1.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,yes
36.0,admin,married,highSchool,no,no,no,telephone,may,mon,108.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
